Label,GISAID/GenBank accession,Country,Host,Clade,Nextclade_pango,Collection_date,WHO_Label,,,,,,,,,
hCoV-19/mink/France/CVL_28-A-57/2020|EPI_ISL_10036492|2020-11-21,EPI_ISL_10036492,France,mink,20A,B.1.160,11/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/CVL_28-B-35/2020|EPI_ISL_10036493|2020-11-20,EPI_ISL_10036493,France,mink,20A,B.1.160,11/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/CVL_28-C-21/2020|EPI_ISL_10036494|2020-11-20,EPI_ISL_10036494,France,mink,20A,B.1.160,11/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/CVL_28-C-34/2020|EPI_ISL_10036495|2020-11-20,EPI_ISL_10036495,France,mink,20A,B.1.160,11/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/CVL_28-C-60/2020|EPI_ISL_10036496|2020-11-21,EPI_ISL_10036496,France,mink,20A,B.1.160,11/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/CVL_28-C-61/2020|EPI_ISL_10036497|2020-11-21,EPI_ISL_10036497,France,mink,20A,B.1.160,11/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/France/IDF-CVL-UCN-IPP-ANSES-28-C-28/2020|EPI_ISL_1392906|2020-11-15,EPI_ISL_1392906,France,mink,20A,B.1.160,11/15/2020,pre-VOC era,,,,,,,,,
hCoV-19/mink/Italy/LOM-IZSLER-123788-9/2023|EPI_ISL_17657660|2023-04-19,EPI_ISL_17657660,Italy,mink,23A,XBB.1.5,4/19/2023,Omicron,,,,,,,,,
hCoV-19/mink/Latvia/2102/2021|EPI_ISL_2141680|2021-04-08,EPI_ISL_2141680,Latvia,mink,20E,B.1.177.60,4/8/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2103/2021|EPI_ISL_2141681|2021-04-12,EPI_ISL_2141681,Latvia,mink,20E,B.1.177.60,4/12/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2104/2021|EPI_ISL_2141682|2021-04-12,EPI_ISL_2141682,Latvia,mink,20E,B.1.177.60,4/12/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2105/2021|EPI_ISL_2141683|2021-04-09,EPI_ISL_2141683,Latvia,mink,20E,B.1.177.60,4/9/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2106/2021|EPI_ISL_2141684|2021-04-09,EPI_ISL_2141684,Latvia,mink,20E,B.1.177.60,4/9/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2107/2021|EPI_ISL_2141685|2021-04-09,EPI_ISL_2141685,Latvia,mink,20E,B.1.177.60,4/9/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2108/2021|EPI_ISL_2141686|2021-04-09,EPI_ISL_2141686,Latvia,mink,20E,B.1.177.60,4/9/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2184/2021|EPI_ISL_2141761|2021-04-14,EPI_ISL_2141761,Latvia,mink,20E,B.1.177.60,4/14/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2185/2021|EPI_ISL_2141762|2021-04-14,EPI_ISL_2141762,Latvia,mink,20E,B.1.177.60,4/14/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2329/2021|EPI_ISL_2141898|2021-04-28,EPI_ISL_2141898,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2330/2021|EPI_ISL_2141899|2021-04-28,EPI_ISL_2141899,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2331/2021|EPI_ISL_2156820|2021-04-28,EPI_ISL_2156820,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2333/2021|EPI_ISL_2141901|2021-04-23,EPI_ISL_2141901,Latvia,mink,20E,B.1.177.60,4/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2334/2021|EPI_ISL_2172517|2021-04-28,EPI_ISL_2172517,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2335/2021|EPI_ISL_2141902|2021-04-28,EPI_ISL_2141902,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2336/2021|EPI_ISL_2172518|2021-04-28,EPI_ISL_2172518,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2337/2021|EPI_ISL_2172522|2021-04-28,EPI_ISL_2172522,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2338/2021|EPI_ISL_2141903|2021-04-28,EPI_ISL_2141903,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2339/2021|EPI_ISL_2141904|2021-04-23,EPI_ISL_2141904,Latvia,mink,20E,B.1.177.60,4/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2340/2021|EPI_ISL_2141905|2021-04-23,EPI_ISL_2141905,Latvia,mink,20E,B.1.177.60,4/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2341/2021|EPI_ISL_2141906|2021-04-27,EPI_ISL_2141906,Latvia,mink,20E,B.1.177.60,4/27/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2342/2021|EPI_ISL_2141907|2021-04-27,EPI_ISL_2141907,Latvia,mink,20E,B.1.177.60,4/27/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2343/2021|EPI_ISL_2141908|2021-04-27,EPI_ISL_2141908,Latvia,mink,20E,B.1.177.60,4/27/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2344/2021|EPI_ISL_2141909|2021-04-27,EPI_ISL_2141909,Latvia,mink,20E,B.1.177.60,4/27/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2345/2021|EPI_ISL_2141910|2021-04-28,EPI_ISL_2141910,Latvia,mink,20E,B.1.177.60,4/28/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2536/2021|EPI_ISL_4548647|2021-07-06,EPI_ISL_4548647,Latvia,mink,20E,B.1.177.60,7/6/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2538/2021|EPI_ISL_4548648|2021-07-01,EPI_ISL_4548648,Latvia,mink,20E,B.1.177.60,7/1/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2540/2021|EPI_ISL_4548649|2021-07-01,EPI_ISL_4548649,Latvia,mink,20E,B.1.177.60,7/1/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2541/2021|EPI_ISL_4548650|2021-07-06,EPI_ISL_4548650,Latvia,mink,20E,B.1.177.60,7/6/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/2697/2020|EPI_ISL_8564584|2020-11,EPI_ISL_8564584,Latvia,mink,20B,B.1.1,2020-11,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3396/2021|EPI_ISL_8175130|2021-07,EPI_ISL_8175130,Latvia,mink,20E,B.1.177.60,30|2021-07,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3399/2021|EPI_ISL_8175132|2021-07,EPI_ISL_8175132,Latvia,mink,20E,B.1.177.60,32|2021-07,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3400/2021|EPI_ISL_8175133|2021-07,EPI_ISL_8175133,Latvia,mink,20E,B.1.177.60,2021-07,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3568/2021|EPI_ISL_8174953|2021-07-29,EPI_ISL_8174953,Latvia,mink,20E,B.1.177.60,7/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3570/2021|EPI_ISL_8174954|2021-07-29,EPI_ISL_8174954,Latvia,mink,20E,B.1.177,7/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/3571/2021|EPI_ISL_8174955|2021-07-29,EPI_ISL_8174955,Latvia,mink,20E,B.1.177.60,7/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5159/2021|EPI_ISL_8514993|2021-09-29,EPI_ISL_8514993,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5161/2021|EPI_ISL_8514994|2021-09-29,EPI_ISL_8514994,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5162/2021|EPI_ISL_8514995|2021-09-29,EPI_ISL_8514995,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5163/2021|EPI_ISL_8514996|2021-09-29,EPI_ISL_8514996,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5164/2021|EPI_ISL_8514997|2021-09-23,EPI_ISL_8514997,Latvia,mink,20E,B.1.177.60,9/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5337/2021|EPI_ISL_8619819|2021-10-13,EPI_ISL_8619819,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5338/2021|EPI_ISL_8619820|2021-10-07,EPI_ISL_8619820,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5339/2021|EPI_ISL_8619821|2021-10-13,EPI_ISL_8619821,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5340/2021|EPI_ISL_8619822|2021-10-13,EPI_ISL_8619822,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5341/2021|EPI_ISL_8619823|2021-10-07,EPI_ISL_8619823,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5342/2021|EPI_ISL_8619824|2021-10-13,EPI_ISL_8619824,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5343/2021|EPI_ISL_8527347|2021-10-13,EPI_ISL_8527347,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5344/2021|EPI_ISL_8527348|2021-10-13,EPI_ISL_8527348,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5345/2021|EPI_ISL_8619825|2021-10-13,EPI_ISL_8619825,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5346/2021|EPI_ISL_8619826|2021-10-07,EPI_ISL_8619826,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5347/2021|EPI_ISL_8619827|2021-10-13,EPI_ISL_8619827,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5348/2021|EPI_ISL_8527349|2021-10-07,EPI_ISL_8527349,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5349/2021|EPI_ISL_8619828|2021-10-07,EPI_ISL_8619828,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5350/2021|EPI_ISL_8527350|2021-10-13,EPI_ISL_8527350,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5351/2021|EPI_ISL_8619829|2021-10-07,EPI_ISL_8619829,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5352/2021|EPI_ISL_8527351|2021-10-07,EPI_ISL_8527351,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5353/2021|EPI_ISL_8527352|2021-10-07,EPI_ISL_8527352,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5354/2021|EPI_ISL_8619830|2021-10-07,EPI_ISL_8619830,Latvia,mink,20E,B.1.177.60,10/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5355/2021|EPI_ISL_8527353|2021-10-13,EPI_ISL_8527353,Latvia,mink,20E,B.1.177.60,10/13/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5447/2021|EPI_ISL_13467031|2021-07-15,EPI_ISL_13467031,Latvia,mink,20E,B.1.177.60,7/15/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5448/2021|EPI_ISL_8564587|2021-07-15,EPI_ISL_8564587,Latvia,mink,20E,B.1.177.60,7/15/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5450/2021|EPI_ISL_13466470|2021-07-15,EPI_ISL_13466470,Latvia,mink,20E,B.1.177.60,7/15/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5451/2021|EPI_ISL_8786093|2021-07-29,EPI_ISL_8786093,Latvia,mink,20E,B.1.177.60,7/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5452/2021|EPI_ISL_8564590|2021-07-29,EPI_ISL_8564590,Latvia,mink,20E,B.1.177,7/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5453/2021|EPI_ISL_8564591|2021-09-29,EPI_ISL_8564591,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5454/2021|EPI_ISL_8786094|2021-09-23,EPI_ISL_8786094,Latvia,mink,20E,B.1.177.60,9/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5455/2021|EPI_ISL_8564592|2021-09-29,EPI_ISL_8564592,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5456/2021|EPI_ISL_8564593|2021-09-29,EPI_ISL_8564593,Latvia,mink,20E,B.1.177.60,9/29/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5457/2021|EPI_ISL_8564594|2021-09-23,EPI_ISL_8564594,Latvia,mink,20E,B.1.177.60,9/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5906/2021|EPI_ISL_13466466|2021-07-06,EPI_ISL_13466466,Latvia,mink,20E,B.1.177.60,7/6/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5907/2021|EPI_ISL_13467028|2021-07-06,EPI_ISL_13467028,Latvia,mink,20E,B.1.177.60,7/6/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5908/2021|EPI_ISL_13467029|2021-07-05,EPI_ISL_13467029,Latvia,mink,20E,B.1.177.60,7/5/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5909/2021|EPI_ISL_13466467|2021-07-01,EPI_ISL_13466467,Latvia,mink,20E,B.1.177.60,7/1/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5910/2021|EPI_ISL_13467030|2021-07-01,EPI_ISL_13467030,Latvia,mink,20E,B.1.177.60,7/1/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5911/2021|EPI_ISL_13466468|2021-07-01,EPI_ISL_13466468,Latvia,mink,20E,B.1.177.60,7/1/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5912/2021|EPI_ISL_13466469|2021-07-06,EPI_ISL_13466469,Latvia,mink,20E,B.1.177.60,7/6/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5949/2021|EPI_ISL_10217387|2021-11-23,EPI_ISL_10217387,Latvia,mink,21J,AY.5,11/23/2021,Delta,,,,,,,,,
hCoV-19/mink/Latvia/5950/2021|EPI_ISL_10217388|2021-11-23,EPI_ISL_10217388,Latvia,mink,21J,AY.121,11/23/2021,Delta,,,,,,,,,
hCoV-19/mink/Latvia/5951/2021|EPI_ISL_10217389|2021-11-23,EPI_ISL_10217389,Latvia,mink,21J,AY.4.3,11/23/2021,Delta,,,,,,,,,
hCoV-19/mink/Latvia/5952/2021|EPI_ISL_10437322|2021-11-23,EPI_ISL_10437322,Latvia,mink,21J,AY.4.5,11/23/2021,Delta,,,,,,,,,
hCoV-19/mink/Latvia/5954/2021|EPI_ISL_10437323|2021-11-10,EPI_ISL_10437323,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5957/2021|EPI_ISL_10437324|2021-11-16,EPI_ISL_10437324,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5959/2021|EPI_ISL_10217391|2021-11-16,EPI_ISL_10217391,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5960/2021|EPI_ISL_10437325|2021-11-16,EPI_ISL_10437325,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5963/2021|EPI_ISL_10437326|2021-11-23,EPI_ISL_10437326,Latvia,mink,20E,B.1.177,11/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5964/2021|EPI_ISL_10217392|2021-11-05,EPI_ISL_10217392,Latvia,mink,20E,B.1.177,11/5/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5965/2021|EPI_ISL_10437327|2021-11-10,EPI_ISL_10437327,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5966/2021|EPI_ISL_10437328|2021-11-10,EPI_ISL_10437328,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5967/2021|EPI_ISL_10217393|2021-11-10,EPI_ISL_10217393,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5968/2021|EPI_ISL_10437329|2021-11-10,EPI_ISL_10437329,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5969/2021|EPI_ISL_10437330|2021-11-10,EPI_ISL_10437330,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5970/2021|EPI_ISL_10217394|2021-11-10,EPI_ISL_10217394,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5971/2021|EPI_ISL_10217395|2021-11-16,EPI_ISL_10217395,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5972/2021|EPI_ISL_10217396|2021-11-23,EPI_ISL_10217396,Latvia,mink,20E,B.1.177.60,11/23/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5973/2021|EPI_ISL_10437331|2021-11-05,EPI_ISL_10437331,Latvia,mink,20E,B.1.177.60,11/5/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5974/2021|EPI_ISL_10217397|2021-11-05,EPI_ISL_10217397,Latvia,mink,20E,B.1.177.60,11/5/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5975/2021|EPI_ISL_10217398|2021-11-05,EPI_ISL_10217398,Latvia,mink,20E,B.1.177.60,11/5/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5976/2021|EPI_ISL_10217400|2021-11-10,EPI_ISL_10217400,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5977/2021|EPI_ISL_10437332|2021-11-10,EPI_ISL_10437332,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5978/2021|EPI_ISL_10437358|2021-11-10,EPI_ISL_10437358,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5979/2021|EPI_ISL_10437333|2021-11-10,EPI_ISL_10437333,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5980/2021|EPI_ISL_10437334|2021-11-10,EPI_ISL_10437334,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5981/2021|EPI_ISL_10437335|2021-11-10,EPI_ISL_10437335,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5982/2021|EPI_ISL_10437336|2021-11-10,EPI_ISL_10437336,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5983/2021|EPI_ISL_10217401|2021-11-10,EPI_ISL_10217401,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5984/2021|EPI_ISL_10217402|2021-11-10,EPI_ISL_10217402,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5985/2021|EPI_ISL_10217403|2021-11-10,EPI_ISL_10217403,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5986/2021|EPI_ISL_10217404|2021-11-10,EPI_ISL_10217404,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5987/2021|EPI_ISL_10437337|2021-11-10,EPI_ISL_10437337,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5988/2021|EPI_ISL_10217405|2021-11-10,EPI_ISL_10217405,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5989/2021|EPI_ISL_10217406|2021-11-10,EPI_ISL_10217406,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5990/2021|EPI_ISL_10217407|2021-11-10,EPI_ISL_10217407,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5991/2021|EPI_ISL_10217408|2021-11-10,EPI_ISL_10217408,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5992/2021|EPI_ISL_10217409|2021-11-10,EPI_ISL_10217409,Latvia,mink,20E,B.1.177.60,11/10/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5993/2021|EPI_ISL_10437338|2021-11-16,EPI_ISL_10437338,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5994/2021|EPI_ISL_10437339|2021-11-16,EPI_ISL_10437339,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5995/2021|EPI_ISL_10437340|2021-11-16,EPI_ISL_10437340,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5996/2021|EPI_ISL_10437341|2021-11-16,EPI_ISL_10437341,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5997/2021|EPI_ISL_10217410|2021-11-16,EPI_ISL_10217410,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5998/2021|EPI_ISL_10437359|2021-11-16,EPI_ISL_10437359,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/5999/2021|EPI_ISL_10217411|2021-11-16,EPI_ISL_10217411,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6000/2021|EPI_ISL_10437342|2021-11-16,EPI_ISL_10437342,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6001/2021|EPI_ISL_10217412|2021-11-16,EPI_ISL_10217412,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6002/2021|EPI_ISL_10437360|2021-11-16,EPI_ISL_10437360,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6003/2021|EPI_ISL_10437343|2021-11-16,EPI_ISL_10437343,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6004/2021|EPI_ISL_10437344|2021-11-16,EPI_ISL_10437344,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6005/2021|EPI_ISL_10217413|2021-11-16,EPI_ISL_10217413,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6006/2021|EPI_ISL_10217414|2021-11-16,EPI_ISL_10217414,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6008/2021|EPI_ISL_10217415|2021-11-16,EPI_ISL_10217415,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6009/2021|EPI_ISL_10217416|2021-11-16,EPI_ISL_10217416,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6010/2021|EPI_ISL_10437345|2021-11-16,EPI_ISL_10437345,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6011/2021|EPI_ISL_10437346|2021-11-16,EPI_ISL_10437346,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6012/2021|EPI_ISL_10437361|2021-11-16,EPI_ISL_10437361,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6013/2021|EPI_ISL_10217417|2021-11-16,EPI_ISL_10217417,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6014/2021|EPI_ISL_10437347|2021-11-16,EPI_ISL_10437347,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6015/2021|EPI_ISL_10437348|2021-11-16,EPI_ISL_10437348,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6016/2021|EPI_ISL_10437349|2021-11-16,EPI_ISL_10437349,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
hCoV-19/mink/Latvia/6017/2021|EPI_ISL_10217418|2021-11-16,EPI_ISL_10217418,Latvia,mink,20E,B.1.177.60,11/16/2021,pre-VOC era,,,,,,,,,
